ev_id,ntsb_no,ev_type,ev_date,ev_dow,ev_time,ev_tmzn,ev_city,ev_state,ev_country,ev_site_zipcode,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,latlong_acq,apt_name,ev_nr_apt_id,ev_nr_apt_loc,apt_dist,apt_dir,apt_elev,wx_brief_comp,wx_src_iic,wx_obs_time,wx_obs_dir,wx_obs_fac_id,wx_obs_elev,wx_obs_dist,wx_obs_tmzn,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,metar,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,invest_agy,ntsb_docket,ntsb_notf_from,ntsb_notf_date,ntsb_notf_tm,fiche_number,lchg_date,lchg_userid,wx_cond_basic,faa_dist_office,dec_latitude,dec_longitude
"20080324X00374","SEA08LA067","ACC","01/25/08 00:00:00","Fr",2000,"UTC","Hollister","CA","USA","95023",2008,1,,,"036540N","0121252W",,"Hollister Municipal Airport","CVH","ONAP",0,,230,,"WFAC",1953,210,"SNS",85,15,"UTC","DAYL","SCAT",3300,4900,"BKN",,,10,55,48,110,"U",30,"F","F",37,29.790001,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 18:06:16",,"VMC",,36.900001,-121.417221
"20080210X00161","NYC08LA086","ACC","01/25/08 00:00:00","Fr",1610,"UTC","York","SC","USA","29745",2008,1,,,"035155N","0811510W","MEAS",,,"OFAP",0,,,,"WFAC",1654,90,"UZA",666,10,"UTC","DAYL","CLER",0,0,"NONE",,,10,30,3,100,"U",3,"F","T",0,30.51,,,,"MINR",,,,0,2,0,0,2,"N",,,,,,"09/25/20 18:07:03",,"VMC",,35.031944,-81.25277699999999
"20080214X00188","MIA08CA047","ACC","01/28/08 00:00:00","Mo",1615,"UTC","Dawson","GA","USA","39842",2008,1,,,"314435N","0084259W",,"Dawson Municipal Airport","16J","ONAP",0,,333,,"WFAC",1053,137,"KABY",197,17,,"DAYL","CLER",0,0,"NONE",,,10,52,36,80,"U",6,"F","T",0,30.280001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,31.743055,-84.419166
"20080210X00160","NYC08LA087","ACC","01/27/08 00:00:00","Su",2230,"UTC","McCullough","AL","USA","36502",2008,1,,,"031100N","0873130W",,,"NONE","OFAP",0,,,,"WFAC",2253,70,"GZH",259,20,"UTC","DAYL","CLER",0,0,"NONE",,,10,55,34,330,"U",5,"F","T",0,30.25,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 18:07:03",,"VMC",,31.166666,-87.525001
"20080514X00667","DCA08IA033","INC","01/25/08 00:00:00","Fr",1445,"UTC","Newark","NJ","USA","07114",2008,1,,,"404123N","0741028W","MEAS","Newark Liberty Intl","EWR",,0,238,17,,"WFAC",,0,,,0,,"DAYL","FEW",4700,5500,"OVC",,,10,27,12,310,"U",14,"F","F",16,30.040001,,,,"NONE",,,,0,0,107,0,107,"N",,,,,,"07/11/24 14:55:36","andj","VMC",,40.689723,-74.174446
"20080207X00144","DEN08WA052","ACC","01/23/08 00:00:00","We",1030,"UTC","Cherbourg",,"FR","0",2008,1,,,"049448N","0001316W",,,,,0,,,,"WFAC",1130,0,"LFRC",,0,,,,0,2800,"OVC",,,6.1999998,54,46,220,"U",8,"F","F",0,30.360001,,,,"FATL",,,,2,0,0,1,3,"O",,,,,,"11/21/25 15:35:16","dobn","VMC",,49.735553,-1.518333
"20080129X00115","DEN08LA053","ACC","01/26/08 00:00:00","Sa",1930,"UTC","Valley Center","KS","USA","67147",2008,1,,,"374957N","0972212W",,"Harrison/Redbird Airfield",,"OFAP",1,,1379,,"WFAC",1950,0,"AAO",,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,55,16,310,"U",10,"F","T",0,30.120001,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,37.8325,-97.370002
"20080129X00116","DEN08LA054","ACC","01/24/08 00:00:00","Th",2320,"UTC","Rock Springs","WY","USA","82901",2008,1,,,"415649N","0108586W",,,,"OFAP",0,,,,"WFAC",2354,360,"RKS",,30,"UTC","DAYL","CLER",0,0,"NONE",,,10,10,1,0,"U",,"F","T",0,29.799999,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 18:06:16",,"VMC",,41.946945,-108.96833
"20080205X00136","DFW08LA058","ACC","01/28/08 00:00:00","Mo",1315,"UTC","Wiggins","MS","USA","39577",2008,1,,,"304831N","0891129W",,,,"OFAP",0,,,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"UNK",,,10,52,0,210,"U",6,"F","T",0,30.17,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:04:02",,"VMC",,30.80861,-89.19139
"20080317X00317","DFW08CA059","ACC","01/27/08 00:00:00","Su",1800,"UTC","Sheffield","TX","USA","79781",2008,1,,,"030260N","0101490W",,"Canon Ranch Airport","9TX9","OFAP",22,,2380,,"WFAC",1153,108,"KFST",3011,64,,"DAYL","CLER",0,0,"NONE",,,10,72,45,160,"U",10,"F","F",17,30.200001,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"09/25/20 18:05:31",,"VMC",,30.433332,-101.816665
"20080305X00268","NYC08CA088","ACC","01/30/08 00:00:00","We",515,"UTC","Charlotte","NC","USA","28208",2008,1,"N","Y","351250N","0805635W",,"Charlotte/Douglas Internationa","CLT","ONAP",0,,748,,"WFAC",452,0,"CLT",748,0,"UTC","NITE","SCAT",3800,6000,"BKN",,,8,52,41,180,"U",10,"F","T",0,29.690001,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 18:04:46",,"VMC",,35.21389,-80.943054
"20080207X00148","MIA08LA048","ACC","01/29/08 00:00:00","Tu",2223,"UTC","Marathon","FL","USA","33050",2008,1,,,"245229N","0811348W","MEAS","The Florida Keys Marathon Arpt","MTH","OFAP",5,,5,,"WFAC",2153,0,"MTH",5,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,73,54,140,"U",9,"F","T",0,30.040001,,,,"SERS",,,,0,0,0,2,2,"N",,,,,,"09/25/20 18:04:02",,"VMC",,24.874721,-81.230003
"20080212X00178","ENG08IA011","INC","01/31/08 00:00:00","Th",122,"UTC","West Palm Beach","FL","USA","33401",2008,1,,,"264059N","0080544W",,,,"OFAP",0,,,,"WFAC",153,0,"KPBI",,0,"UTC","NITE","CLER",0,0,"NONE",,,10,72,63,150,"U",5,"F","T",0,30.120001,,,,"MINR",,,,0,6,140,0,146,"N",,,,,,"09/25/20 18:04:02",,"VMC",,26.683055,-80.095558
"20080312X00303","MIA08CA049","ACC","01/30/08 00:00:00","We",2105,"UTC","Jefferson","GA","USA","30529",2008,1,,,"341019N","0833338W",,"Jackson County Airport","19A","ONAP",0,,951,,"WFAC",2105,0,"19A",951,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,52,10,310,"U",5,"F","T",0,30.030001,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"11/05/24 12:31:16","broda","VMC",,34.171943,-83.560554
"20080318X00326","MIA08CA050","ACC","01/31/08 00:00:00","Th",2020,"UTC","Stafford","VA","USA","22406",2008,1,,,"382353N","0772720W",,"Stafford Regional Airport","RMN","ONAP",0,,211,,"WFAC",2020,0,"KRMN",211,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,34,61,30,"U",3,"F","T",0,30.48,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 18:05:31",,"VMC",,38.398056,-77.455558
"20080211X00169","NYC08MA090","ACC","02/01/08 00:00:00","Fr",1628,"UTC","Mount Airy","NC","USA","27030",2008,2,,,"362748N","0080333W","EST","Mt. Airy/Surry County Airport","MWK","OFAP",0,,1249,,"WFAC",1641,0,"MWK",1249,0,"UTC","DAYL",,300,300,"BKN",,,2,34,32,0,"U",,"F","F",0,0,,,,"FATL",,,,6,0,0,0,6,"N",,,,,,"09/25/20 18:07:03",,"IMC",,36.463333,-80.55083399999999
"20080201X00130","LAX08FA052","ACC","01/26/08 00:00:00","Sa",657,"UTC","Los Angeles","CA","USA","90003",2008,1,,,"335645N","1181647W",,,,"OFAP",0,,,,"WFAC",653,225,"HHR",62,3,"UTC","NITE","CLER",0,0,"NONE",,,10,55,46,100,"U",3,"F","T",0,30.200001,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,33.945835,-118.279724
"20080211X00172","MIA08MA051","ACC","02/01/08 00:00:00","Fr",2248,"UTC","West Gardiner","ME","USA","04345",2008,2,,,"441415N","0069516W",,,,"OFAP",0,,,,"WFAC",2253,207,"AUG",352,6,"UTC","NDRK","UNK",0,1800,"OVC",,,3,21,21,20,"U",3,"F","T",0,30.309999,,,,"FATL",,,,2,0,0,0,2,"N",,,,,,"09/25/20 18:04:02",,"IMC",,44.237499,-69.851669
"20080305X00264","NYC08CA092","ACC","02/03/08 00:00:00","Su",1330,"UTC","Fruitland Park","FL","USA","34731",2008,2,,,"285241N","0815627W",,"Flying Palomino Ranch Airport","5FA1","OFAP",0,,85,,"WFAC",1353,120,"LEE",76,7,"UTC","DAYL","CLER",0,0,"NONE",,,10,48,45,0,"Y",,"T","T",0,30.25,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 18:04:02",,"VMC",,28.878055,-81.940834
"20080330X00398","NYC08LA091","ACC","02/01/08 00:00:00","Fr",2042,"UTC","Ft. Lauderdale","FL","USA","33309",2008,2,"N","Y","261154N","0801048W",,"Fort Lauderdal Executive","FXE","ONAP",0,,13,,"WFAC",2053,0,"FXE",13,0,"UTC","DAYL","SCAT",6900,0,"NONE",,,10,81,59,130,"U",10,"F","F",0,30.120001,,,,"MINR",,1,,0,0,2,0,3,"N",,,,,,"09/25/20 18:07:03",,"VMC",,26.198333,-80.18000000000001
"20080206X00142","DFW08FA060","ACC","02/02/08 00:00:00","Sa",2313,"UTC","Lindsay","OK","USA","73052",2008,2,,,"345126N","0973511W",,"Lindsay Municipal","1K2","OFAP",0,,965,,"WFAC",2350,150,"PVJ",,20,"UTC","DAYL","CLER",0,0,"NONE",,,10,57,37,80,"U",5,"F","T",0,29.98,,,,"FATL",,,,2,0,0,0,2,"N",,,,,,"09/25/20 18:04:46",,"VMC",,34.857223,-97.586387
"20080211X00167","SEA08LA068","ACC","02/02/08 00:00:00","Sa",2030,"UTC","Mukilteo","WA","USA","98204",2008,2,,,"475353N","1221710W","EST","Paine Field","KPAE","OFAP",2,,190,,"WFAC",2053,190,"KPAE",600,2,"UTC","DAYL","FEW",4000,0,"NONE",,,10,37,30,20,"U",5,"F","T",0,29.549999,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,47.898056,-122.286109
"20080207X00150","MIA08FA052","ACC","02/03/08 00:00:00","Su",2117,"UTC","Elkin","NC","USA","28621",2008,2,,,"361652N","0804649W","EST","Elkin Municipal Airport","ZEF","ONAP",0,,1068,,"WFAC",2121,264,"UKF",1301,16,"UTC","DAYL","CLER",0,0,"NONE",,,10,59,28,70,"U",3,"F","T",0,30.17,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 18:04:02",,"VMC",,36.281112,-80.780281
"20080306X00273","NYC08CA093","ACC","01/27/08 00:00:00","Su",1220,"UTC","Leonardtown","MD","USA","20636",2008,1,,,"381855N","0076330W",,"St. Mary's County Regional","2W6","ONAP",0,,142,,"WFAC",1152,90,"NHK",39,8,"UTC","DAYL",,0,5000,"OVC",,,10,36,27,310,"U",7,"F","T",0,30.07,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:04:02",,"VMC",,38.315277,-76.550003
"20080225X00233","LAX08CA051","ACC","01/20/08 00:00:00","Su",20,"UTC","Brigham City","UT","USA","84302",2008,1,,,"041338N","0112344W",,"Brigham City","BMC","ONAP",0,,4229,,"PILO",,0,,,0,,"DAYL",,0,0,,,,10,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:05:31",,"VMC",,41.552223,-112.062225
"20080229X00248","LAX08CA053","ACC","01/25/08 00:00:00","Fr",2300,"UTC","Beaver Marsh","OR","USA","97731",2008,1,,,"043744N","0121494W",,"Beaver Marsh State Airport","2S2","ONAP",0,,,,"PILO",,0,,,0,,"DAYL","CLER",0,0,"NONE",,,30,30,0,0,"U",,"F","T",0,0,,,,"MINR",,,,0,1,2,0,3,,,,,,,"09/25/20 18:07:03",,"VMC",,43.128887,-121.817779
"20080226X00236","LAX08CA054","ACC","01/30/08 00:00:00","We",445,"UTC","Brawley","CA","USA","92227",2008,1,,,"033210N","1153110W",,"BRAWLEY MUNI","BWC","OFAP",4,,,,"PILO",,0,,,0,,"NITE","CLER",0,0,"NONE",,,25,61,0,290,"U",3,"F","T",0,0,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"07/29/26 17:48:33","dobn","VMC",,33.036109,-115.519447
"20080211X00174","LAX08LA055","ACC","02/01/08 00:00:00","Fr",1630,"UTC","Palo Alto","CA","USA","94303",2008,2,,,"037270N","0012260W","MEAS","Palo Alto Airport","PAO","ONAP",0,,,,"WFAC",1647,0,"PAO",4,0,"UTC","DAYL","SCAT",4000,20000,"BKN",,,10,45,43,0,"Y",4,"T","T",0,30.290001,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,37.45,-122.099998
"20080211X00173","LAX08LA056","ACC","02/01/08 00:00:00","Fr",1916,"UTC","Murrieta","CA","USA","92563",2008,2,,,"333445N","0011770W",,"FRENCH VALLEY","F70","OFAP",0,,1350,,"WFAC",1916,90,"F70",1350,1,"UTC","DAYL","FEW",12000,0,"NONE",,,10,63,46,220,"U",6,"F","T",0,30.02,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,33.579166,-117.116668
"20080226X00235","LAX08CA057","ACC","02/03/08 00:00:00","Su",200,"UTC","Bullhead City","AZ","USA","86429",2008,2,,,"035926N","1143334W",,"LAUGHLIN/BULLHEAD INTERNATIONA","IFP","ONAP",0,,695,,"WFAC",256,180,"EED",983,24,"UTC","NITE","CLER",0,0,"NONE",,,10,48,32,240,"U",5,"F","T",0,29.98,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 18:06:16",,"VMC",,35.157222,-114.559448
"20080219X00205","DFW08FA061","ACC","02/05/08 00:00:00","Tu",45,"UTC","Baytown","TX","USA","77250",2008,2,,,"294524N","0945042W",,,,"OFAP",0,,,,"WFAC",53,0,"KHOU",,25,"UTC","NITE",,0,0,,,,,72,68,160,"U",13,"F","F",21,29.82,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"09/25/20 18:04:46",,"IMC",,29.756666,-94.845001
"20080211X00168","SEA08LA069","ACC","02/04/08 00:00:00","Mo",1830,"UTC","Parowan","UT","USA","84761",2008,2,,,"375135N","1124858W",,"Parowan Airport","1L9","ONAP",0,,5930,,"PILO",,0,,,0,,"DAYL","OVCT",5000,0,"NONE",,,10,25,19,0,"U",,"F","T",0,29.809999,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:05:31",,"VMC",,37.859722,-112.816108
"20080222X00227","DFW08FA062","ACC","02/06/08 00:00:00","We",254,"UTC","S. Padre Island","TX","USA","78597",2008,2,,,"026820N","0971225W","MEAS",,,"OFAP",0,,,,"WFAC",253,280,"KPIL",19,7,"UTC","NDRK","SCAT",1000,1400,"OVC",,,8,73,70,310,"U",8,"F","F",0,29.799999,,,,"FATL",,,,3,0,0,0,3,"N",,,,,,"09/25/20 18:04:46",,"VMC",,26.138889,-97.206947
"20080326X00389","ANC08CA034","ACC","02/05/08 00:00:00","Tu",1650,"UTC","McGrath","AK","USA","99627",2008,2,,,"621736N","1532143W",,"Tatitna Airstrip","8KA","ONAP",0,,,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"08/11/26 13:17:37","dobn","VMC",,62.293334,-153.361938
"20080305X00269","DFW08CA063","ACC","01/28/08 00:00:00","Mo",2230,"UTC","Picayune","MS","USA","39466",2008,1,,,"302914N","0089394W",,"Picayune Municipal Airport","MJD","ONAP",0,,55,,"WFAC",2253,226,"ASD",29,12,"UTC","DAYL","CLER",0,0,"NONE",,,10,54,45,210,"U",3,"F","T",0,30.26,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,30.487222,-89.651107
"20080211X00171","SEA08LA070","ACC","02/02/08 00:00:00","Sa",1800,"UTC","Maricopa","CA","USA","93222",2008,2,,,"345721N","1192648W",,,,"OFAP",0,,,,"WIT",,0,,,0,,"DAYL",,0,0,"OVC",,,10,50,0,0,"Y",,"T","F",10,0,,,,"FATL",,,,1,0,0,0,1,"N",,,,,,"08/10/26 12:32:57","dobn","VMC",,34.955833,-119.446662
"20080321X00361","NYC08CA094","ACC","01/29/08 00:00:00","Tu",1830,"UTC","Hollywood","FL","USA","33024",2008,1,,,"002604N","0801426W",,"North Perry","HWO","ONAP",0,,8,,"WFAC",1753,0,"HWO",8,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,61,52,160,"U",11,"F","F",17,30.1,,,,"MINR",,,,0,2,0,0,2,"N",,,,,,"09/25/20 18:04:02",,"VMC",,26.001111,-80.240554
"20080222X00230","CHI08CA062","ACC","01/06/08 00:00:00","Su",2240,"UTC","Valparaiso","IN","USA","46383",2008,1,,,"412712N","0087026W",,"Dummy","VPZ","ONAP",0,,,,"WFAC",1653,0,"VPZ",,0,,"DAYL","CLER",0,1600,"BKN",,,10,59,54,200,"U",15,"F","F",21,29.77,,,,"MINR",,,,0,1,1,0,2,"N",,,,,,"09/25/20 18:04:46",,"VMC",,41.453334,-87.00722500000001
"20080208X00158","OPS08IA006","INC","02/07/08 00:00:00","Th",55,"UTC","St. Augustine","FL","USA","32095",2008,2,,,"295755N","0081213W",,"St. Augustine","SGJ",,0,,10,,"WFAC",55,60,"KSGJ",10,0,"UTC","NDRK","CLER",0,0,"NONE",,,10,75,55,230,"U",6,"F","T",0,29.959999,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,29.965278,-81.35083
"20080319X00330","MIA08LA053","ACC","02/07/08 00:00:00","Th",2315,"UTC","Chamblee","GA","USA","30341",2008,2,,,"335219N","0084184W",,"Dekalb-Peachtree Airport","KPDK","ONAP",0,,1003,,"WFAC",2258,0,"KPDK",1003,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,54,36,240,"U",6,"F","T",0,29.889999,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"05/29/25 12:58:57","dobn","VMC",,33.871944,-84.301109
"20080208X00159","LAX08LA050","ACC","01/19/08 00:00:00","Sa",1700,"UTC","Green Valley","AZ","USA","85629",2008,1,,,"315626N","0111454W","MEAS",,,"OFAP",0,,,,"WFAC",2353,23,"TUS",2643,13,"UTC","DAYL","CLER",0,0,"NONE",,,10,45,16,0,"Y",,"T","T",0,30.290001,,,,"FATL",,,,2,0,0,0,2,"N",,,,,,"09/25/20 18:06:16",,"VMC",,31.940555,-111.081665
"20080306X00275","DFW08CA064","ACC","02/08/08 00:00:00","Fr",1530,"UTC","Houston","TX","USA","77379",2008,2,,,"030325N","0095336W",,,,,0,,,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,2,0,2,,,,,,,"09/25/20 18:05:31",,"VMC",,30.056943,-95.551666
"20080212X00177","SEA08LA072","ACC","02/08/08 00:00:00","Fr",1818,"UTC","Albany","OR","USA","97322",2008,2,,,"444115N","0123040W",,,,"OFAP",0,,,,"WFAC",1803,350,"SLE",214,15,"UTC","DAYL","SCAT",2900,3500,"BKN",,,10,43,39,180,"U",14,"F","F",19,30.290001,,,,"FATL",,,,3,0,0,0,3,"N",,,,,,"09/25/20 18:06:16",,"VMC",,44.6875,-123.011108
"20080213X00181","SEA08FA071","ACC","02/08/08 00:00:00","Fr",35,"UTC","Hilo","HI","USA","96720",2008,2,,,"194241N","0155855W","MEAS","Hilo","PHTO","OFAP",0,,,,"PILO",,0,,,0,,"DAYL","SCAT",1500,2000,"BKN",,,6,68,0,140,"U",12,"F","T",0,0,,,,"MINR",,,,0,5,0,0,5,"N",,,,,,"09/25/20 18:07:03",,"VMC",,19.711389,-155.148605
"20080214X00195","CHI08CA072","ACC","01/27/08 00:00:00","Su",2030,"UTC","Boswell","IN","USA","47921",2008,1,,,"403233N","0872515W",,,,,0,,,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:05:31",,"VMC",,40.542499,-87.420829
"20080321X00363","NYC08CA095","ACC","02/08/08 00:00:00","Fr",1646,"UTC","New Smyrna Bch.","FL","USA","32168",2008,2,,,"029320N","0805656W",,"New Smyrna Beach Municipal","EVB","ONAP",0,,10,,"WFAC",1547,0,"EVB",10,0,"UTC","DAYL","SCAT",7000,0,"NONE",,,10,63,45,360,"U",10,"F","T",0,30.110001,,,,"NONE",,,,0,0,1,0,1,,,,,,,"09/25/20 18:04:02",,"VMC",,29.055555,-80.94889000000001
"20080416X00494","MIA08CA054","ACC","02/09/08 00:00:00","Sa",140,"UTC","Tallahassee","FL","USA","32310",2008,2,,,"302347N","0084210W",,,,"OFAP",3,,,,"WFAC",2053,0,"KTHL",,0,,"NITE","OVCT",7000,11000,"OVC",,,10,57,46,220,"U",5,"F","F",0,29.92,,,,"SERS",,,,0,0,0,1,1,,,,,,,"05/17/22 13:29:01","broda","VMC",,30.396389,-84.349998
"20080213X00184","DFW08LA065","ACC","02/08/08 00:00:00","Fr",227,"UTC","San Antonio","TX","USA","78216",2008,2,,,"029321N","0098287W",,"San Antonio International","SAT","OFAP",0,,,,"WFAC",253,0,"SAT",809,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,54,39,320,"U",5,"F","T",0,30.040001,,,,"NONE",,,,0,0,2,0,2,"N",,,,,,"09/25/20 18:04:02",,"VMC",,29.533611,-98.46861199999999
"20080213X00185","DFW08TA066","ACC","02/08/08 00:00:00","Fr",1715,"UTC","Valentine","TX","USA","79584",2008,2,,,"030359N","1042926W",,"None",,"OFAP",0,,,,"WFAC",1715,160,"MRF",,40,"UTC","DAYL","CLER",0,0,"NONE",,,10,54,48,0,"U",,"F","T",0,30.219999,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 18:04:02",,"VMC",,30.585832,-104.490554
"20080306X00276","DFW08CA067","ACC","02/09/08 00:00:00","Sa",2350,"UTC","Dallas","TX","USA","75093",2008,2,,,"033148N","0964833W","MEAS",,,,0,,,,,,0,,,0,,"DAYL",,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"NONE",,,,0,0,3,0,3,,,,,,,"09/25/20 18:05:31",,"VMC",,33.03004,-96.80928
"20080322X00368","NYC08CA097","ACC","02/09/08 00:00:00","Sa",1415,"UTC","Boone","NC","USA","28607",2008,2,,,"036121N","0813933W","MEAS","Boone Inc Airport","NC14","ONAP",0,,3120,,"WFAC",1502,45,"GEV",,18,"UTC","DAYL",,0,5000,"BKN",,,10,54,25,270,"U",12,"F","F",18,29.879999,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"08/11/26 13:20:19","dobn","VMC",,36.200336,-81.65928599999999
"20080321X00362","NYC08CA098","ACC","02/10/08 00:00:00","Su",1400,"UTC","Pineland","FL","USA","33945",2008,2,,,"263612N","0821311W",,"Salty Approach Airport","FL90","ONAP",0,,,,"WFAC",1453,90,"FMY",17,19,"UTC","DAYL","CLER",0,0,"NONE",,,10,64,52,40,"U",11,"F","T",0,30.209999,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:04:46",,"VMC",,26.603332,-82.219718
"20080213X00186","DFW08LA068","ACC","02/10/08 00:00:00","Su",1739,"UTC","Spring","TX","USA","77379",2008,2,,,"030257N","0095334W",,"DAVID WAYNE HOOKS MEMORIAL","DWH","OFAP",1,,152,,"WFAC",1753,0,"DWH",152,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,72,46,100,"U",6,"F","T",0,30.309999,,,,"SERS",,,,0,0,0,1,1,"N",,,,,,"04/06/22 14:09:35","broda","VMC",,30.049165,-95.551109
"20080219X00210","SEA08LA073","ACC","02/09/08 00:00:00","Sa",426,"UTC","Piru","CA","USA","93040",2008,2,,,"342546N","0118452W","MEAS",,,"OFAP",0,,,,"WFAC",455,36,"CMA",77,13,"UTC","NDRK","CLER",0,0,"NONE",,,10,57,45,70,"U",5,"F","F",0,30.040001,,,,"MINR",,,,0,3,0,0,3,"N",,,,,,"09/25/20 18:06:16",,"VMC",,34.429435,-118.750518
"20080227X00239","DFW08CA069","ACC","02/10/08 00:00:00","Su",15,"UTC","Shallowater","TX","USA","79363",2008,2,,,"334454N","0010241W",,"Biggin Hill Airport","TA67","OFAP",0,,3330,,"WFAC",1753,113,"KLBB",3282,13,,"DUSK","FEW",25000,0,"NONE",,,10,63,7,80,"U",5,"F","T",0,30.15,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:05:31",,"VMC",,33.748332,-102.066947
"20080312X00301","MIA08CA055","ACC","02/08/08 00:00:00","Fr",2045,"UTC","Warm Springs","GA","USA","30293",2008,2,,,"325614N","0844146W",,"Roosevelt Memorial Airport","5A9","ONAP",0,,880,,"WFAC",2040,286,"KLGC",693,19,"UTC","DAYL","CLER",0,0,"NONE",,,10,59,32,270,"U",5,"F","T",0,29.940001,,,,"MINR",,,,0,1,0,0,1,"N",,,,,,"09/25/20 18:06:16",,"VMC",,32.937221,-84.696113
"20080306X00278","SEA08CA074","ACC","02/10/08 00:00:00","Su",2000,"UTC","Red Lodge","MT","USA","59068",2008,2,,,"451114N","0109162W",,"RED LODGE","RED","ONAP",0,,,,"PILO",,0,,,0,,"DAYL","SCAT",8000,0,"NONE",,,10,36,0,130,"U",10,"F","T",0,0,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:05:31",,"VMC",,45.187221,-109.267219
"20080219X00209","LAX08FA058","ACC","02/02/08 00:00:00","Sa",2140,"UTC","Cabazon","CA","USA","92282",2008,2,,,"003401N","1164644W","MEAS",,,"OFAP",0,,,,"WIT",2153,0,,,0,"UTC","DAYL",,0,4000,"OVC",,,10,61,36,320,"U",8,"F","T",0,29.98,,,,"FATL",,,,4,0,0,0,4,"N",,,,,,"09/25/20 18:05:31",,"IMC",,34.000278,-116.778892
"20080228X00244","DFW08CA070","ACC","02/03/08 00:00:00","Su",2130,"UTC","Jenks","OK","USA","74132",2008,2,"N","Y","036222N","0095594W",,"RICHARD LLOYD JONES JR","RVS","ONAP",0,,638,,"WFAC",2053,0,"RVS",638,0,"UTC","DAYL","CLER",0,0,"NONE",,,10,73,39,250,"U",8,"F","T",0,29.709999,,,,"NONE",,,,0,0,1,0,1,"N",,,,,,"09/25/20 18:05:31",,"VMC",,36.039443,-95.984443
"20080214X00192","CHI08WA077","ACC","02/13/08 00:00:00","We",1540,"UTC","Empingham",,"GB",,2008,2,,,,,,,,,0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,"U",,"F","F",0,0,,,,"FATL",,,,1,0,0,0,1,"O",,,,,,"09/25/20 18:07:50",,,,,
